Sample Name,Comments,DIC flag,TA flag,Analysis Type,Date (analysis),Time (analysis),Station,Cast,Niskin,Replicate (diff bottle),Repeat(same bottle),No. Of Repeats,Depth (m),CTD Temp (C),Salinity,Phosphate (uMol/Kg),Silicate (uMol/Kg),Nitrate (uMol/Kg),DIC pipette volume (ml),DIC set end point (cpm),DIC pipette temp sample (C),DIC background (cpm),DIC total time (s),DIC total counts,DIC cell Number (sequential),Sample Bottle temp (C),TA pipette vol (ml),TA cell temp (C),TA Acid Batch,TA Acid conc (Mol),TA Acid density (Kg/l),salinity_availability,ctd_temp_availability,Pressure_CTD,sampling_date,Longitude,Latitude,crm_batch,DIC_certified_umolkg,TA_certified_umolkg,sample_temp_flag,sample_temperature_alternative,analysis_datetime,netdiccounts,diccounts_volcorr,dic_sw_density,dicpipmass,dic_crm_pip_umol,dic_crm_counts_per_umol,dic_crm_counts_per_umol_mean_allcells,dic_crm_counts_per_umol_std_allcells,dic_sample_pip_umol_allcells,dic_sample_umol_per_l_allcells,dic_sample_umol_per_kg_allcells,dic_crm_counts_per_umol_mean_percell,dic_crm_counts_per_umol_std_percell,dic_sample_pip_umol,dic_sample_umol_per_l,dic_sample_umol_per_kg,dic_driftcorr_flag,dic_crm_counts_per_umol_driftcorr,dic_sample_pip_umol_driftcorr,dic_sample_umol_per_l_driftcorr,dic_sample_umol_per_kg_driftcorr
0000_081_6_1750_3_1, ,,,3,2024-02-10 00:00:00,214845,0,81,6,3,1,1,1750,0.0378,34.6674,0.0,0.0,,21.8442,50,0.0,61,291.0,244470.0,14,24.5,96.7556,24.98,,,,1.0,1.0,1779.106,2024-02-10 00:00:00,-50.88642,-64.48698,,,,,,2024-02-10 21:48:45,244174.15,244222.98483,1023.2424789561368,22.351913358813643,,,4843.449614233142,7.0707489583139544,50.413273482284346,2307.85624936067,2255.4343636271187,4839.836992678262,2.0557606108709288,50.45090369146488,2309.5789130050484,2257.117897764732,0,,,,
0000_081_5_2250_1_1, ,,,3,2024-02-10 00:00:00,221737,0,81,5,1,1,1,2250,-0.1041,34.6607,0.0,0.0,,21.8442,50,0.0,9,429.0,244071.0,14,24.53,96.7556,24.93,,,,1.0,1.0,2267.873,2024-02-10 00:00:00,-50.888,-64.48868,,,,,,2024-02-10 22:17:37,244006.65,244055.45132999998,1023.2284213840863,22.351606282398258,,,4843.449614233142,7.0707489583139544,50.37869069246699,2306.2730927416424,2253.9181325925497,4839.836992678262,2.0557606108709288,50.416295087858316,2307.99457466322,2255.600534962931,0,,,,
0000_081_4_2750_1_1, ,,,3,2024-02-10 00:00:00,224434,0,81,4,1,1,1,2750,-0.2164,34.6561,0.0,0.0,,21.8442,50,0.0,0,271.0,243776.0,14,24.39,96.7556,24.89,,,,1.0,1.0,2793.694,2024-02-10 00:00:00,-50.88964,-64.49064,,,,,,2024-02-10 22:44:34,243776.0,243824.75519999999,1023.2668370193909,22.35244544121898,,,4843.449614233142,7.0707489583139544,50.33106967472744,2304.0930624480384,2251.7030544637655,4839.836992678262,2.0557606108709288,50.36863852414575,2305.8129171196815,2253.3838034232967,0,,,,
0000_081_3_2957_1_1, ,,,3,2024-02-10 00:00:00,231914,0,81,3,1,1,1,2957,-0.672,34.6216,0.0,0.0,,21.8442,50,0.0,0,261.0,243004.0,14,24.42,96.7556,24.89,,,,1.0,1.0,3007.829,2024-02-10 00:00:00,-50.89036,-64.49142,,,,,,2024-02-10 23:19:14,243004.0,243052.6008,1023.2317776305517,22.3516795969173,,,4843.449614233142,7.0707489583139544,50.17167914494235,2296.7963644785505,2244.6491740093634,4839.836992678262,2.0557606108709288,50.20912901976205,2298.5107726427177,2246.3246577088016,0,,,,
0000_081_3_2957_2_1, ,,,3,2024-02-10 00:00:00,235015,0,81,3,2,1,1,2957,-0.672,34.6216,0.0,0.0,,21.8442,50,0.0,0,354.0,243303.0,14,24.37,96.7556,24.83,,,,1.0,1.0,3007.829,2024-02-10 00:00:00,-50.89036,-64.49142,,,,,,2024-02-10 23:50:15,243303.0,243351.6606,1023.2467120803457,22.352005828025487,,,4843.449614233142,7.0707489583139544,50.23341200557155,2299.6224171895306,2247.3782618017967,4839.836992678262,2.0557606108709288,50.270907959931385,2301.338934817086,2249.0557825866576,0,,,,
0000_081_3_2957_3_1, ,,,3,2024-02-11 00:00:00,2619,0,81,3,3,1,1,2957,-0.672,34.6216,0.0,0.0,,21.8442,50,0.0,39,364.0,243582.0,14,24.58,96.7556,24.92,,,,1.0,1.0,3007.829,2024-02-10 00:00:00,-50.89036,-64.49142,,,,,,2024-02-11 00:26:19,243345.4,243394.06908,1023.1838554915797,22.350632776129167,,,4843.449614233142,7.0707489583139544,50.24216609684472,2300.023168476974,2247.9079943769716,4839.836992678262,2.0557606108709288,50.27966858556075,2301.7399852391363,2249.585910572529,0,,,,
0000_081_1_3040_1_1, ,,,3,2024-02-11 00:00:00,5513,0,81,1,1,1,1,3040,-0.8314,34.6126,0.0,0.0,,21.8442,50,0.0,43,468.0,243137.0,14,24.52,96.7556,24.88,,,,1.0,1.0,3060.586,2024-02-10 00:00:00,-50.89084,-64.49202,,,,,,2024-02-11 00:55:13,242801.6,242850.16032,1023.1950437203147,22.3508771740353,,,4843.449614233142,7.0707489583139544,50.12989074697797,2294.8833441818865,2242.860105965468,4839.836992678262,2.0557606108709288,50.16730942949358,2296.5963244016066,2244.5342542427034,0,,,,
0000_081_1_3040_2_1, ,,,3,2024-02-11 00:00:00,12144,0,81,1,2,1,1,3040,-0.8314,34.6126,0.0,0.0,,21.8442,50,0.0,44,343.0,242968.0,14,24.6,96.7556,24.74,,,,1.0,1.0,3060.586,2024-02-10 00:00:00,-50.89084,-64.49202,,,,,,2024-02-11 01:21:44,242716.46666666667,242765.00996,1023.1710459512714,22.35035296196876,,,4843.449614233142,7.0707489583139544,50.11231374295936,2294.0786910465645,2242.1262799844903,4839.836992678262,2.0557606108709288,50.149719305391855,2295.7910706453818,2243.7998805086586,0,,,,
0000_081_1_3040_3_1, ,,,3,2024-02-11 00:00:00,14850,0,81,1,3,1,1,3040,-0.8314,34.6126,0.0,0.0,,21.8442,50,0.0,0,350.0,242907.0,14,24.44,96.7556,24.85,,,,1.0,1.0,3060.586,2024-02-10 00:00:00,-50.89084,-64.49202,,,,,,2024-02-11 01:48:50,242907.0,242955.5814,1023.2189912866208,22.3514002894632,,,4843.449614233142,7.0707489583139544,50.15165209651081,2295.8795513917107,2243.7812149135493,4839.836992678262,2.0557606108709288,50.18908702244959,2297.5932752149124,2245.456050738329,0,,,,
3333_202402090716_1_7_1_1, ,,,3,2024-02-11 00:00:00,22135,3333,202402090716,1,1,1,1,7,-1.130493,33.3112,0.0,0.0,,21.8442,50,0.0,25,380.0,232621.0,14,24.42,96.7556,24.67,,,,1.0,1.0,,2024-02-09 07:16:00,-49.69389,-64.52269,,,,,,2024-02-11 02:21:35,232462.66666666666,232509.1592,1022.2409972208636,22.33003679149199,,,4843.449614233142,7.0707489583139544,47.995268905769805,2197.16304125442,2149.359150364525,4839.836992678262,2.0557606108709288,48.03109423278878,2198.803079663653,2150.9635062979023,0,,,,
3333_202402090716_1_7_2_1, ,,,3,2024-02-11 00:00:00,25015,3333,202402090716,1,2,1,1,7,-1.130493,33.3112,0.0,0.0,,21.8442,50,0.0,48,398.0,232550.0,14,24.47,96.7556,24.79,,,,1.0,1.0,,2024-02-09 07:16:00,-49.69389,-64.52269,,,,,,2024-02-11 02:50:15,232231.6,232278.04632,1022.2261302445911,22.3297120342889,,,4843.449614233142,7.0707489583139544,47.94756186118992,2194.9790727602713,2147.2539273038074,4839.836992678262,2.0557606108709288,47.98335157802247,2196.6174809799613,2148.856711825954,0,,,,
8888_208_0988_0_1_1, ,,,3,2024-02-11 00:00:00,32614,8888,208,988,1,1,2,0,0.0,33.14,0.58,3.3,3.2,21.8442,50,0.0,10,260.0,222548.0,14,24.29,96.7556,24.79,,,,,,,,,,208.0,2059.66,2215.76,,,2024-02-11 03:26:14,222504.66666666666,222549.1676,1022.1501399275764,22.328052086605968,45.98819576069885,4838.299545919942,4843.449614233142,7.0707489583139544,45.939296243075624,2103.043198793072,2057.4699514712006,4839.836992678262,2.0557606108709288,45.973586921062264,2104.612982899912,2059.0057181316165,0,,,,
8888_0208_1219_0_1_1, ,,,3,2024-02-11 00:00:00,110922,8888,208,1219,1,1,2,0,0.0,33.14,0.58,3.3,3.2,21.8442,50,0.0,33,290.0,222733.0,15,24.5,96.7556,24.87,,,,,,,,,,208.0,2059.66,2215.76,,,2024-02-11 11:09:22,222573.5,222618.0147,1022.0878296750147,22.326690968986956,45.985392321183674,4840.091358695859,4843.449614233142,7.0707489583139544,45.95350787710007,2103.6937895230803,2058.231913584154,4846.761656043879,5.937688073640892,45.9221054789134,2102.256227232556,2056.825417734397,0,4840.083487159689,45.985467108257055,2105.1568429265917,2059.6633496711843
8888_0208_1219_0_1_2, ,,,3,2024-02-11 00:00:00,113556,8888,208,1219,1,2,2,0,0.0,33.14,0.58,3.3,3.2,21.8442,50,0.0,45,383.0,222822.0,15,24.58,96.7556,24.89,,,,,,,,,,208.0,2059.66,2215.76,,,2024-02-11 11:35:56,222534.75,222579.25694999998,1022.0640006466929,22.326170442926486,45.98432021447797,4839.361525016866,4843.449614233142,7.0707489583139544,45.9455073809483,2103.32753687241,2057.9215543660343,4846.761656043879,5.937688073640892,45.914110449912606,2101.8902248611807,2056.515270600713,0,4840.430292000994,45.974166876805896,2104.6395325443777,2059.205227082359
0000_087_23_2_1_1, ,,,3,2024-02-11 00:00:00,120343,0,87,23,1,1,1,2,-1.6406,33.3028,0.0,0.0,,21.8442,50,0.0,26,367.0,232414.0,15,24.4,96.7556,24.85,,,,1.0,1.0,2.015,2024-02-11 00:00:00,-52.71384,-64.5534,,,,,,2024-02-11 12:03:43,232254.96666666667,232301.41766,1022.2405894333872,22.330027883700797,,,4843.449614233142,7.0707489583139544,47.95238624639628,2195.199927046826,2147.4396044707955,4846.761656043879,5.937688073640892,47.91961791169291,2193.699833900665,2145.9721484123424,0,4840.792979372665,47.978702591980166,2196.404656246517,2148.6181227297493
0000_087_22_9_1_1, ,,,3,2024-02-11 00:00:00,123218,0,87,22,1,1,1,9,-1.6446,33.3009,0.0,0.0,,21.8442,50,0.0,19,452.0,232694.0,15,24.59,96.7556,24.92,,,,1.0,1.0,2.018,2024-02-11 00:00:00,-52.71388,-64.55344,,,,,,2024-02-11 12:32:18,232550.86666666667,232597.37683999998,1022.182586378823,22.328760853376284,,,4843.449614233142,7.0707489583139544,48.013479067333336,2197.996679545753,2150.297519088406,4846.761656043879,5.937688073640892,47.98066898475961,2196.494675234598,2148.828110069733,0,4841.1661100519705,48.03612629275598,2199.0334410395426,2151.3117816160643
0000_087_20_17_1_1, ,,,3,2024-02-11 00:00:00,125906,0,87,20,1,1,1,17,-1.6399,33.3027,0.0,0.0,,21.8442,50,0.0,8,373.0,232401.0,15,24.4,96.7556,,,,,1.0,1.0,17.48,2024-02-11 00:00:00,-52.71424,-64.55366,,,,,,2024-02-11 12:59:06,232351.26666666666,232397.73692,1022.2405138497342,22.330026232636364,,,4843.449614233142,7.0707489583139544,47.97226876973605,2196.11012395675,2148.330157338658,4846.761656043879,5.937688073640892,47.93948684828069,2194.6094088261725,2146.8620927195734,0,4841.515960858029,47.991428417286194,2196.987228522271,2149.188179060198
0000_087_20_17_2_1, ,,,3,2024-02-11 00:00:00,133000,0,87,20,2,1,1,17,-1.6399,33.3027,0.0,0.0,,21.8442,50,0.0,16,292.0,171096.0,15,24.12,96.7556,24.84,,,,1.0,1.0,17.48,2024-02-11 00:00:00,-52.71424,-64.55366,,,,,,2024-02-11 13:30:00,171018.13333333333,171052.33696,1022.3233554681196,22.3318358415167,,,4843.449614233142,7.0707489583139544,35.309159164322274,1616.4088940918996,1581.113143357416,4846.761656043879,5.937688073640892,35.2850305977136,1615.304318661869,1580.0326873313236,0,4841.919333615748,35.32031856582459,1616.919757456194,1581.6128515579203
0000_087_19_30_1_1, ,,,3,2024-02-11 00:00:00,135747,0,87,19,1,1,1,30,-1.643,33.3061,0.0,0.0,,21.8442,50,0.0,53,492.0,233107.0,15,24.6,96.7556,25.08,,,,1.0,1.0,17.467,2024-02-11 00:00:00,-52.71428,-64.5537,,,,,,2024-02-11 13:57:47,232672.4,232718.93448,1022.1835302420106,22.328781471312528,,,4843.449614233142,7.0707489583139544,48.038571376124196,2199.1453738806727,2151.4192988024433,4846.761656043879,5.937688073640892,48.00574414668381,2197.64258460753,2149.9491232139294,0,4842.282020987419,48.05015465674062,2199.6756418976483,2151.938058889343
0000_087_17_47_1_1, ,,,3,2024-02-11 00:00:00,142449,0,87,17,1,1,1,47,-1.717,34.3555,0.0,0.0,,21.8442,50,0.0,53,334.0,240681.0,15,24.59,96.7556,25.07,,,,1.0,1.0,47.961,2024-02-11 00:00:00,-52.71476,-64.55404,,,,,,2024-02-11 14:24:49,240385.96666666667,240434.04386,1022.9796590416723,22.346172268038103,,,4843.449614233142,7.0707489583139544,49.631148419560205,2272.0515477591402,2221.0134167160263,4846.761656043879,5.937688073640892,49.5972329002205,2270.4989379432755,2219.4956838831768,0,4842.634917758172,49.63949807266286,2272.433784375846,2221.387066977131
0000_087_15_71_1_1, ,,,3,2024-02-11 00:00:00,145155,0,87,15,1,1,1,71,-1.782,34.3717,0.0,0.0,,21.8442,50,0.0,0,360.0,240863.0,15,24.48,96.7556,25.0,,,,1.0,1.0,72.27,2024-02-11 00:00:00,-52.71506,-64.55426,,,,,,2024-02-11 14:51:55,240863.0,240911.1726,1023.024847049762,22.347159363924412,,,4843.449614233142,7.0707489583139544,49.7296388285306,2276.560314798921,2225.322602245832,4846.761656043879,5.937688073640892,49.69565600562294,2275.0046239103717,2223.8019247246207,0,4842.988684804586,49.7343718261689,2276.7769854775593,2225.5343963965447
0000_087_13_106_1_1, ,,,3,2024-02-11 00:00:00,151923,0,87,13,1,1,1,106,-1.816,34.3834,0.0,0.0,,21.8442,50,0.0,27,292.0,241165.0,15,24.19,96.7556,24.98,,,,1.0,1.0,108.595,2024-02-11 00:00:00,-52.7153,-64.55454,,,,,,2024-02-11 15:19:23,241033.6,241081.80672,1023.1200852527841,22.349239766278863,,,4843.449614233142,7.0707489583139544,49.764861658040104,2278.1727716300024,2226.691474898697,4846.761656043879,5.937688073640892,49.730854765559336,2276.615978866671,2225.1698619563153,0,4843.347238366958,49.7659135588366,2278.2209263253676,2226.738541412256
0000_087_12_140_1_1, ,,,3,2024-02-11 00:00:00,155215,0,87,12,1,1,1,140,-1.8108,34.3897,0.0,0.0,,21.8442,50,0.0,40,422.0,241433.0,15,24.39,96.7556,25.0,,,,1.0,1.0,141.101,2024-02-11 00:00:00,-52.71554,-64.55478,,,,,,2024-02-11 15:52:15,241151.66666666666,241199.897,1023.0653409622846,22.348043921048337,,,4843.449614233142,7.0707489583139544,49.78923822351932,2279.2887001363897,2227.9013948341894,4846.761656043879,5.937688073640892,49.75521467327616,2277.7311448016476,2226.378955091214,0,4843.7762842559605,49.78588037818706,2279.1349822006323,2227.751142519305
0000_087_10_200_1_1, ,,,3,2024-02-11 00:00:00,163509,0,87,10,1,1,1,200,-1.1554,34.4523,0.0,0.0,,21.8442,50,0.0,40,425.0,242432.0,15,24.3,96.7556,24.98,,,,1.0,1.0,200.802,2024-02-11 00:00:00,-52.71594,-64.555,,,,,,2024-02-11 16:35:09,242148.66666666666,242197.09639999998,1023.1395131130956,22.349664152345085,,,4843.449614233142,7.0707489583139544,49.99508324708892,2288.7120264000937,2236.950090448813,4846.761656043879,5.937688073640892,49.96091903234171,2287.148031621286,2235.4214672661847,0,4844.3363066283055,49.98593230105528,2288.2931076008863,2236.5406459949154
0000_087_8_500_1_1, ,,,3,2024-02-11 00:00:00,170128,0,87,8,1,1,1,500,0.6964,34.6768,0.0,0.0,,21.8442,50,0.0,7,242.0,244394.0,15,24.19,96.7556,24.98,,,,1.0,1.0,504.056,2024-02-11 00:00:00,-52.71716,-64.55528,,,,,,2024-02-11 17:01:28,244365.76666666666,244414.63981999998,1023.3420824189039,22.35408911677502,,,4843.449614233142,7.0707489583139544,50.45283550562068,2309.667349027233,2256.984627826312,4846.761656043879,5.937688073640892,50.41835848518447,2308.0890343974356,2255.4423140126687,0,4844.679847935971,50.44002376561092,2309.080843684407,2256.4115004694854
0000_087_7_995_1_1, ,,,3,2024-02-11 00:00:00,172823,0,87,7,1,1,1,995,0.4358,34.6818,0.0,0.0,,21.8442,50,0.0,44,430.0,244872.0,15,24.26,96.7556,24.98,,,,1.0,1.0,1008.018,2024-02-11 00:00:00,-52.71926,-64.55562,,,,,,2024-02-11 17:28:23,244556.66666666666,244605.57799999998,1023.3250456912713,22.35371696308927,,,4843.449614233142,7.0707489583139544,50.492249562791635,2311.471674988859,2258.7854022740403,4846.761656043879,5.937688073640892,50.457745608700634,2309.8921273702235,2257.241857898491,0,4845.031221724406,50.47576691974875,2310.7171203225,2258.048046465604
0000_087_6_1497_1_1, ,,,3,2024-02-11 00:00:00,175646,0,87,6,1,1,1,1497,0.1876,34.6724,0.0,0.0,,21.8442,50,0.0,0,357.0,244536.0,15,24.14,96.7556,24.9,,,,1.0,1.0,1516.996,2024-02-11 00:00:00,-52.72118,-64.556,,,,,,2024-02-11 17:56:46,244536.0,244584.9072,1023.3536002721152,22.354340715064136,,,4843.449614233142,7.0707489583139544,50.48798263151069,2311.2763402418345,2258.531498425621,4846.761656043879,5.937688073640892,50.45348159323355,2309.69692610549,2256.988127555646,0,4845.4017415767885,50.46764190917701,2310.3451675582996,2257.621575713387
0000_087_5_2000_1_1, ,,,3,2024-02-11 00:00:00,182356,0,87,5,1,1,1,2000,-0.0798,34.6597,0.0,0.0,,21.8442,50,0.0,0,466.0,244415.0,15,24.29,96.7556,24.94,,,,1.0,1.0,2029.217,2024-02-11 00:00:00,-52.72212,-64.5562,,,,,,2024-02-11 18:23:56,244415.0,244463.883,1023.2993908799435,22.353156554259662,,,4843.449614233142,7.0707489583139544,50.46300043707546,2310.1326868036117,2257.5335306484544,4846.761656043879,5.937688073640892,50.42851647041817,2308.5540541845508,2255.9908417412485,0,4845.7563788988045,50.43897812616473,2309.032975625783,2256.4588586730483
0000_087_5_2000_2_1, ,,,3,2024-02-11 00:00:00,185329,0,87,5,2,1,1,2000,-0.0798,34.6597,0.0,0.0,,21.8442,50,0.0,0,251.0,244379.0,15,24.28,96.7556,24.84,,,,1.0,1.0,2029.217,2024-02-11 00:00:00,-52.72212,-64.5562,,,,,,2024-02-11 18:53:29,244379.0,244427.8758,1023.3023696271666,22.35322162260975,,,4843.449614233142,7.0707489583139544,50.455567718069936,2309.792426276537,2257.1944469532446,4846.761656043879,5.937688073640892,50.42108883057227,2308.2140261750155,2255.6519897593885,0,4846.142128574895,50.42753462781013,2308.5091066649334,2255.940350754805
0000_087_5_2000_3_1, ,,,3,2024-02-11 00:00:00,192123,0,87,5,3,1,1,2000,-0.0798,34.6597,0.0,0.0,,21.8442,50,0.0,24,578.0,244544.0,15,24.39,96.7556,24.77,,,,1.0,1.0,2029.217,2024-02-11 00:00:00,-52.72212,-64.5562,,,,,,2024-02-11 19:21:23,244312.8,244361.66256,1023.2695601474106,22.35250492577207,,,4843.449614233142,7.0707489583139544,50.44189977367645,2309.166724973972,2256.655347630313,4846.761656043879,5.937688073640892,50.40743022618898,2307.588752446369,2255.1132588307833,0,4846.506338928943,50.410085722490166,2307.71031772691,2255.2320596680943
8888_208_0677_0_1_1, ,,,3,2024-02-11 00:00:00,195610,8888,208,677,1,1,2,0,0.0,33.14,0.58,3.3,3.2,21.8442,50,0.0,5,247.0,223061.0,15,24.39,96.7556,24.65,,,,,,,,,,208.0,2059.66,2215.76,,,2024-02-11 19:56:10,223040.41666666666,223085.02474999998,1022.1205119409611,22.327404886940744,45.986862749436376,4850.089858965217,4843.449614233142,7.0707489583139544,46.04990955438697,2108.1069370536334,2062.4837408364233,4846.761656043879,5.937688073640892,46.01844127997026,2106.6663590321577,2061.0743394941683,0,4846.960405242455,46.016554297705206,2106.5799753575416,2060.98982531643
8888_208_0677_0_1_2, ,,,3,2024-02-11 00:00:00,202257,8888,208,677,1,2,2,0,0.0,33.14,0.58,3.3,3.2,21.8442,50,0.0,0,251.0,222844.0,15,24.71,96.7556,24.65,,,,,,,,,,208.0,2059.66,2215.76,,,2024-02-11 20:22:57,222844.0,222888.5688,1022.02517069197,22.325322233629528,45.98257319171739,4846.2707615532,4843.449614233142,7.0707489583139544,46.0093565018499,2106.2504693167934,2060.859683025948,4846.761656043879,5.937688073640892,45.977915939422154,2104.8111599153162,2059.4513914860217,0,4847.310038479627,45.97271439849877,2104.573039914429,2059.2184030942326
0000_087_4_2300_1_1, ,,,3,2024-02-11 00:00:00,205052,0,87,4,1,1,1,2300,-0.4871,34.6351,0.0,0.0,,21.8442,50,0.0,29,403.0,244099.0,15,24.71,96.7556,24.76,,,,1.0,1.0,2336.28,2024-02-11 00:00:00,-52.72246,-64.5561,,,,,,2024-02-11 20:50:52,243904.21666666667,243952.99751000002,1023.1549768489004,22.350001945282756,,,4843.449614233142,7.0707489583139544,50.357541854037386,2305.304925519698,2253.1336676087394,4846.761656043879,5.937688073640892,50.323129952660196,2303.7295919585154,2251.5939853545083,0,4847.674466402561,50.31365417729194,2303.295802880945,2251.170013339138
0000_087_3_2452_1_1, ,,,3,2024-02-11 00:00:00,212241,0,87,3,1,1,1,2452,-0.8036,34.6141,0.0,0.0,,21.8442,50,0.0,45,246.0,243641.0,15,24.59,96.7556,24.79,,,,1.0,1.0,2490.646,2024-02-11 00:00:00,-52.72282,-64.55596,,,,,,2024-02-11 21:22:41,243456.5,243505.1913,1023.1751826260517,22.350443324319997,,,4843.449614233142,7.0707489583139544,50.26510429355343,2301.0732502702513,2248.953345764685,4846.761656043879,5.937688073640892,50.23075555952115,2299.5008084306655,2247.416520139624,0,4848.08980545029,50.216994686505764,2298.8708529726773,2246.800833335756
0000_087_3_2452_2_1, ,,,3,2024-02-11 00:00:00,220320,0,87,3,2,1,1,2452,-0.8036,34.6141,0.0,0.0,,21.8442,50,0.0,9,587.0,243967.0,15,24.71,96.7556,24.86,,,,1.0,1.0,2490.646,2024-02-11 00:00:00,-52.72282,-64.55596,,,,,,2024-02-11 22:03:20,243878.95,243927.72579,1023.1391011289954,22.349655152882004,,,4843.449614233142,7.0707489583139544,50.35232518643907,2305.0661130386584,2252.935217210548,4846.761656043879,5.937688073640892,50.31791684987947,2303.490942670341,2251.395670567693,0,4848.620456019882,50.29862663249053,2302.6078607818336,2250.532560275521
0000_087_3_2452_3_1, ,,,3,2024-02-11 00:00:00,223009,0,87,3,3,1,1,2452,-0.8036,34.6141,0.0,0.0,,21.8442,50,0.0,54,255.0,243694.0,15,24.49,96.7556,24.89,,,,1.0,1.0,2490.646,2024-02-11 00:00:00,-52.72282,-64.55596,,,,,,2024-02-11 22:30:09,243464.5,243513.1929,1023.2051643528043,22.35109825115553,,,4843.449614233142,7.0707489583139544,50.26675600888799,2301.148863720712,2248.961346062234,4846.761656043879,5.937688073640892,50.232406146153565,2299.5763702105623,2247.4245149701583,0,4848.9705243948265,50.209523604061395,2298.5288362156266,2246.400737890614
0000_087_1_2492_1_1, ,,,3,2024-02-11 00:00:00,230040,0,87,1,1,1,1,2492,-0.9224,34.6078,0.0,0.0,,21.8442,50,0.0,30,243.0,243555.0,15,24.48,96.7556,24.82,,,,1.0,1.0,2532.248,2024-02-11 00:00:00,-52.72304,-64.55588,,,,,,2024-02-11 23:00:40,243433.5,243482.1867,1023.203393617212,22.351059570853103,,,4843.449614233142,7.0707489583139544,50.26035561196657,2300.855861600176,2248.6788804191,4846.761656043879,5.937688073640892,50.226010122952935,2299.2835683134626,2247.142242350343,0,4849.368893067585,50.19900637957247,2298.0473709072644,2245.934078446754
0000_087_1_2492_2_1, ,,,3,2024-02-11 00:00:00,232743,0,87,1,2,1,1,2492,-0.9224,34.6078,0.0,0.0,,21.8442,50,0.0,55,252.0,243525.0,15,24.58,96.7556,24.89,,,,1.0,1.0,2532.248,2024-02-11 00:00:00,-52.72304,-64.55588,,,,,,2024-02-11 23:27:43,243294.0,243342.6588,1023.1734205671261,22.350404833552417,,,4843.449614233142,7.0707489583139544,50.23155382582017,2299.5373520577623,2247.4561064957797,4846.761656043879,5.937688073640892,50.19722801855008,2297.9659597765117,2245.9203040114076,0,4849.722007407283,50.16658679165567,2296.563242950333,2244.5493567233116
0000_087_1_2492_3_1, ,,,3,2024-02-11 00:00:00,235625,0,87,1,3,1,1,2492,-0.9224,34.6078,0.0,0.0,,21.8442,50,0.0,27,273.0,243363.0,15,24.36,96.7556,24.85,,,,1.0,1.0,2532.248,2024-02-11 00:00:00,-52.72304,-64.55588,,,,,,2024-02-11 23:56:25,243240.15,243288.79802999998,1023.2392576599503,22.351842992175488,,,4843.449614233142,7.0707489583139544,50.22043571697441,2299.0283790193466,2246.814087525339,4846.761656043879,5.937688073640892,50.18611750728059,2297.4573345455815,2245.278723765589,0,4850.096661068965,50.15160871997749,2295.8775656685752,2243.7348337465337
0000_086_22_2_1_1, ,,,3,2024-02-12 00:00:00,2309,0,86,22,1,1,1,2,-1.6336,33.3268,0.0,0.0,,21.8442,50,0.0,41,259.0,233114.0,15,24.42,96.7556,24.89,,,,1.0,1.0,2.6,2024-02-11 00:00:00,-52.73124,-64.5524,,,,,,2024-02-12 00:23:09,232937.01666666666,232983.60407,1022.2527879610137,22.330294350777976,,,4843.449614233142,7.0707489583139544,48.0932053018884,2201.646446282693,2153.7201680555927,4846.761656043879,5.937688073640892,48.06034073827331,2200.1419478979915,2152.248420164641,0,4850.445641599363,48.02383819517646,2198.470907388527,2150.613755501317
0000_086_15_30_1_1, ,,,3,2024-02-12 00:00:00,5124,0,86,15,1,1,1,30,-1.5014,33.9014,0.0,0.0,,21.8442,50,0.0,0,244.0,239443.0,15,24.39,96.7556,24.79,,,,1.0,1.0,30.35,2024-02-11 00:00:00,-52.73186,-64.552,,,,,,2024-02-12 00:51:24,239443.0,239490.8886,1022.6960857811245,22.33997783702004,,,4843.449614233142,7.0707489583139544,49.43645935664611,2263.1389273420914,2212.9144315767376,4846.761656043879,5.937688073640892,49.40267687836809,2261.592407978689,2211.4022331974693,0,4850.814420900482,49.36140186446278,2259.702889758507,2209.554647930983
